mol_id,row_type,family,tier,variant,method,display_label,source,rotatable_bonds,heavy_atoms,conformer_count,clash_cutoff,clash_input_confs,clash_pass_confs,clash_fail_confs,clash_pass_rate,pb_input_confs,pb_pass_confs,pb_fail_confs,pb_pass_rate,pb_check_fail_counts_json,pb_check_fail_rates_json,post_pb_confs,mean_torsion_std_deg,pairwise_mean,pairwise_p90,greedy_clusters_0p5,clusters_per_100_0p5,cluster_entropy_0p5,largest_cluster_fraction_0p5,effective_clusters_0p5,simpson_concentration_0p5,singleton_fraction_0p5,greedy_clusters_1p0,clusters_per_100_1p0,cluster_entropy_1p0,largest_cluster_fraction_1p0,effective_clusters_1p0,simpson_concentration_1p0,singleton_fraction_1p0,greedy_clusters_2p0,clusters_per_100_2p0,cluster_entropy_2p0,largest_cluster_fraction_2p0,effective_clusters_2p0,simpson_concentration_2p0,singleton_fraction_2p0,greedy_clusters_3p0,clusters_per_100_3p0,cluster_entropy_3p0,largest_cluster_fraction_3p0,effective_clusters_3p0,simpson_concentration_3p0,singleton_fraction_3p0,energy_count,energy_min,energy_max,energy_median,energy_std,casf_best_rmsd,casf_median_rmsd,casf_hit_0p25,casf_hit_0p5,casf_hit_0p75,casf_hit_2p0,casf_opt_best_rmsd,casf_opt_median_rmsd,casf_opt_hit_0p25,casf_opt_hit_0p5,casf_opt_hit_0p75,casf_opt_hit_2p0,chembl_load_status,ligand_set
1ydt_1ydt_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,8,27,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,3.4082926216029836,3.4082926216029836,3.4082926216029836,0.0,,,,,,,,,,,,,,core
1ydt_1ydt_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,8,27,140,0.7,140,140,0,1.0,140,140,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",140,99.71425228418101,2.4418866504717864,3.6930241182506585,54.0,38.57142857142857,0.953267493823057,0.07857142857142857,44.81616162698735,0.027244897959183664,0.25925925925925924,19.0,13.571428571428571,0.922487082597947,0.12857142857142856,15.122851190568262,0.07704081632653062,0.05263157894736842,8.0,5.714285714285714,0.9328692694789734,0.20714285714285716,6.957687141825681,0.15469387755102043,0.0,2.0,1.4285714285714286,0.9994110647387552,0.5142857142857142,1.9991837289882,0.5004081632653061,0.0,140,-4.480683395560067,19.71514081092744,2.6025619185719018,5.423979496127175,0.8356597455977347,2.6437295688705955,0.0,0.0,0.0,1.0,0.9759800918377256,2.6301982137801567,0.0,0.0,0.0,1.0,ok,core
1ydt_1ydt_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,8,27,140,0.7,140,140,0,1.0,140,140,0,1.0,{},{},140,99.71425228418101,2.4418866504717864,3.6930241182506585,54.0,38.57142857142857,0.953267493823057,0.07857142857142857,44.81616162698735,0.027244897959183664,0.25925925925925924,19.0,13.571428571428571,0.922487082597947,0.12857142857142856,15.122851190568262,0.07704081632653062,0.05263157894736842,8.0,5.714285714285714,0.9328692694789734,0.20714285714285716,6.957687141825681,0.15469387755102043,0.0,2.0,1.4285714285714286,0.9994110647387552,0.5142857142857142,1.9991837289882,0.5004081632653061,0.0,140,-4.480683395560067,19.71514081092744,2.6025619185719018,5.423979496127175,0.8356597455977347,2.6437295688705955,0.0,0.0,0.0,1.0,0.9759800918377256,2.6301982137801567,0.0,0.0,0.0,1.0,ok,core
1z6e_1z6e_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,6,38,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,192.10889081048686,192.10889081048686,192.10889081048686,0.0,,,,,,,,,,,,,,core
1z6e_1z6e_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,6,38,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,155.13598201469125,155.13598201469125,155.13598201469125,0.0,,,,,,,,,,,,,,core
1z6e_1z6e_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,6,38,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,123.94797772682278,123.94797772682278,123.94797772682278,0.0,,,,,,,,,,,,,,core
1z6e_1z6e_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,6,38,200,0.7,200,200,0,1.0,200,200,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",200,91.10468736898318,2.0877864983799,2.7720903602068607,77.0,38.5,0.9630957013161324,0.035,65.59505612363068,0.01755,0.24675324675324675,32.0,16.0,0.9615801572883131,0.05,28.01059620653094,0.0379,0.125,6.0,3.0,0.9804845038060129,0.24,5.793823255443246,0.17875,0.0,2.0,1.0,0.9877746553159469,0.565,1.9831236792500917,0.50845,0.0,200,120.89357821577656,131.5552520159457,126.59989339238228,2.197173732233837,0.7578948177622203,2.138245570246004,0.0,0.0,0.0,1.0,0.7668952239011916,2.0818458259701202,0.0,0.0,0.0,1.0,ok,core
1z6e_1z6e_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,6,38,200,0.7,200,200,0,1.0,200,200,0,1.0,{},{},200,91.10468736898318,2.0877864983799,2.7720903602068607,77.0,38.5,0.9630957013161324,0.035,65.59505612363068,0.01755,0.24675324675324675,32.0,16.0,0.9615801572883131,0.05,28.01059620653094,0.0379,0.125,6.0,3.0,0.9804845038060129,0.24,5.793823255443246,0.17875,0.0,2.0,1.0,0.9877746553159469,0.565,1.9831236792500917,0.50845,0.0,200,120.89357821577656,131.5552520159457,126.59989339238228,2.197173732233837,0.7578948177622203,2.138245570246004,0.0,0.0,0.0,1.0,0.7668952239011916,2.0818458259701202,0.0,0.0,0.0,1.0,ok,core
1z95_1z95_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,5,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,87.17455916637218,87.17455916637218,87.17455916637218,0.0,,,,,,,,,,,,,,core
1z95_1z95_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,5,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,71.41658816317003,71.41658816317003,71.41658816317003,0.0,,,,,,,,,,,,,,core
1z95_1z95_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,5,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,82.71632657431431,82.71632657431431,82.71632657431431,0.0,,,,,,,,,,,,,,core
1z95_1z95_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,5,29,198,0.7,198,198,0,1.0,198,198,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",198,97.56228587707398,1.8678122057723066,2.507499884065699,62.0,31.31313131313131,0.9168187180112242,0.06565656565656566,43.984357350963606,0.029078665442301806,0.43548387096774194,25.0,12.626262626262626,0.9069784436240956,0.1414141414141414,18.531110824537997,0.06734006734006735,0.12,6.0,3.0303030303030303,0.887287214400403,0.30808080808080807,4.9027941060634594,0.2317110498928681,0.0,1.0,0.5050505050505051,0.0,1.0,1.0,1.0,0.0,198,61.75488630669764,80.5565586263192,69.48236008776217,4.5624438256623785,0.5520548892468133,1.9788130789826042,0.0,0.0,1.0,1.0,0.6009549926698039,2.0307289284131604,0.0,0.0,1.0,1.0,ok,core
1z95_1z95_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,5,29,198,0.7,198,198,0,1.0,198,198,0,1.0,{},{},198,97.56228587707398,1.8678122057723066,2.507499884065699,62.0,31.31313131313131,0.9168187180112242,0.06565656565656566,43.984357350963606,0.029078665442301806,0.43548387096774194,25.0,12.626262626262626,0.9069784436240956,0.1414141414141414,18.531110824537997,0.06734006734006735,0.12,6.0,3.0303030303030303,0.887287214400403,0.30808080808080807,4.9027941060634594,0.2317110498928681,0.0,1.0,0.5050505050505051,0.0,1.0,1.0,1.0,0.0,198,61.75488630669764,80.5565586263192,69.48236008776217,4.5624438256623785,0.5520548892468133,1.9788130789826042,0.0,0.0,1.0,1.0,0.6009549926698039,2.0307289284131604,0.0,0.0,1.0,1.0,ok,core
1z9g_1z9g_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,6,17,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,96.26962879955336,96.26962879955336,96.26962879955336,0.0,,,,,,,,,,,,,,core
1z9g_1z9g_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,6,17,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,30.18736094119043,30.18736094119043,30.18736094119043,0.0,,,,,,,,,,,,,,core
1z9g_1z9g_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,6,17,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,25.846599347113433,25.846599347113433,25.846599347113433,0.0,,,,,,,,,,,,,,core
1z9g_1z9g_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,6,17,199,0.7,199,199,0,1.0,199,199,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",199,81.50968781704326,1.1854834007614392,1.7445708863660296,22.0,11.055276381909549,0.8854464702440468,0.15577889447236182,15.439862354619148,0.08179086386707408,0.045454545454545456,8.0,4.0201005025125625,0.7378363000968456,0.4120603015075377,4.638019547111989,0.2851190626499331,0.0,2.0,1.0050251256281406,0.4862767984814742,0.8944723618090452,1.4008250603255454,0.8112168884624125,0.0,1.0,0.5025125628140703,0.0,1.0,1.0,1.0,0.0,199,2.9712024699181523,28.060756694138753,14.610125279901242,5.387044451902922,0.46690095257509384,1.0285774418536995,0.0,1.0,1.0,1.0,0.4830721140686757,0.9957068344433546,0.0,1.0,1.0,1.0,ok,core
1z9g_1z9g_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,6,17,199,0.7,199,199,0,1.0,199,199,0,1.0,{},{},199,81.50968781704326,1.1854834007614392,1.7445708863660296,22.0,11.055276381909549,0.8854464702440468,0.15577889447236182,15.439862354619148,0.08179086386707408,0.045454545454545456,8.0,4.0201005025125625,0.7378363000968456,0.4120603015075377,4.638019547111989,0.2851190626499331,0.0,2.0,1.0050251256281406,0.4862767984814742,0.8944723618090452,1.4008250603255454,0.8112168884624125,0.0,1.0,0.5025125628140703,0.0,1.0,1.0,1.0,0.0,199,2.9712024699181523,28.060756694138753,14.610125279901242,5.387044451902922,0.46690095257509384,1.0285774418536995,0.0,1.0,1.0,1.0,0.4830721140686757,0.9957068344433546,0.0,1.0,1.0,1.0,ok,core
2br1_2br1_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,7,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,90.83549633950973,90.83549633950973,90.83549633950973,0.0,,,,,,,,,,,,,,core
2br1_2br1_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,7,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,45.869328488636704,45.869328488636704,45.869328488636704,0.0,,,,,,,,,,,,,,core
